weight_class_Catch Weight,weight_class_Featherweight,weight_class_Flyweight,weight_class_Heavyweight,weight_class_Light Heavyweight,weight_class_Lightweight,weight_class_Middleweight,weight_class_Welterweight,weight_class_Women's Bantamweight,weight_class_Women's Featherweight,weight_class_Women's Flyweight,weight_class_Women's Strawweight,B_Stance_Orthodox,B_Stance_Southpaw,B_Stance_Switch,R_Stance_Orthodox,R_Stance_Southpaw,R_Stance_Switch,no_of_rounds_3,no_of_rounds_4,no_of_rounds_5,title_bout,Winner,B_current_lose_streak,B_age_ratio,B_current_win_streak,B_longest_win_streak,B_losses,B_total_rounds_fought,B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Height_ratio,B_Reach_ratio,B_Weight_ratio,R_current_lose_streak,R_current_win_streak,R_longest_win_streak,R_losses,R_total_rounds_fought,R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,False,1,0.0,0.3612903225806451,0.08333333333333333,0.4375,0.6153846153846154,0.7066666666666667,0.0,0.0,0.2,0.5,0.2727272727272727,0.5454545454545454,0.0,0.6521739130434783,0.39324052706022394,0.5064935064935061,0.4268204758471521,0.0,0.0625,0.1875,0.5714285714285714,0.5,0.0,0.0,0.0,0.1,0.36363636363636365,0.5384615384615385,0.5,0.65
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,False,0,0.5,0.5032258064516129,0.0,0.0625,0.38461538461538464,0.17333333333333334,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.043478260869565216,0.3564849372561718,0.5854545454545454,0.28888459035996283,0.0,0.0625,0.1875,0.21428571428571427,0.1375,0.0,0.0,0.0,0.0,0.2727272727272727,0.07692307692307693,0.0,0.2
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,False,1,0.16666666666666666,0.1806451612903225,0.0,0.0,0.07692307692307693,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4389129612312348,0.5887445887445888,0.4268204758471521,0.14285714285714285,0.0,0.0625,0.14285714285714285,0.1,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.05
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,False,1,0.0,0.4493882091212458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4809796769150596,0.7567221510883484,0.4268204758471521,0.2857142857142857,0.0,0.0625,0.21428571428571427,0.1125,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.05
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,False,0,0.3333333333333333,0.3329032258064516,0.0,0.0,0.15384615384615385,0.05333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4809796769150596,0.5481982805926462,0.3020696382374146,0.2857142857142857,0.0,0.1875,0.14285714285714285,0.1625,0.0625,0.0,0.2,0.2,0.0,0.0,0.0,0.15000000000000002
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,False,0,0.0,0.7685834502103784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4809796769150596,0.4230839582952255,0.5243268776570618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,False,1,0.16666666666666666,0.278876170655567,0.0,0.4375,0.07692307692307693,0.17333333333333334,0.125,0.0,0.0,0.1,0.5454545454545454,0.0,0.0,0.30434782608695654,0.353026750043425,0.4285714285714284,0.3020696382374146,0.0,0.125,0.3125,0.5714285714285714,0.65,0.125,0.0,0.2,0.2,0.18181818181818182,0.6923076923076923,0.0,0.7000000000000001
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,False,0,0.0,0.4677419354838709,0.25,0.3125,0.15384615384615385,0.29333333333333333,0.0625,0.0,0.0,0.1,0.2727272727272727,0.2727272727272727,0.5,0.34782608695652173,0.4809796769150596,0.4305694305694301,0.4268204758471521,0.0,0.125,0.1875,0.3571428571428571,0.375,0.0625,0.0,0.0,0.2,0.9090909090909092,0.0,0.0,0.6000000000000001
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,False,1,0.0,0.416233090530697,0.16666666666666666,0.5,0.3076923076923077,0.5733333333333334,0.0625,0.0,0.0,0.6000000000000001,0.5454545454545454,0.4545454545454546,0.0,0.7391304347826086,0.659001140388638,0.5899030546917867,0.3020696382374146,0.0,0.1875,0.375,0.42857142857142855,0.6125,0.0,0.0,0.6000000000000001,0.5,0.18181818181818182,0.15384615384615385,0.0,0.6000000000000001
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,False,1,0.0,0.16899063475546294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2762549939204444,0.27576319784111947,0.4268204758471521,0.14285714285714285,0.0,0.125,0.14285714285714285,0.1375,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.15000000000000002
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,False,0,0.0,0.22822580645161283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3979831838091341,0.38805194805194754,0.4268204758471521,0.0,0.0625,0.25,0.2857142857142857,0.325,0.0,0.0,0.2,0.2,0.2727272727272727,0.07692307692307693,0.0,0.35000000000000003
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,False,0,0.0,0.599741935483871,0.08333333333333333,0.3125,0.3076923076923077,0.44,0.0,0.0,0.6000000000000001,0.4,0.09090909090909091,0.0,0.0,0.34782608695652173,0.43581982037212974,0.6431568431568429,0.4268204758471521,0.0,0.25,0.25,0.0,0.1,0.0,0.0,0.0,0.1,0.2727272727272727,0.0,0.0,0.2
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,False,0,0.0,0.45591397849462356,0.08333333333333333,0.0625,0.15384615384615385,0.12000000000000001,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.043478260869565216,0.4351457926625333,0.418104283775925,0.4268204758471521,0.0,0.125,0.125,0.14285714285714285,0.1875,0.0,0.0,0.2,0.1,0.0,0.15384615384615385,0.0,0.2
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,False,0,0.0,0.16258064516129034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5254850427834543,0.825374625374625,0.4268204758471521,0.2857142857142857,0.0,0.0,0.14285714285714285,0.07500000000000001,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,False,1,0.0,0.30634755463059304,0.08333333333333333,0.0625,0.15384615384615385,0.09333333333333334,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.043478260869565216,0.6249267196456483,0.6944959802102657,0.4268204758471521,0.0,0.0625,0.0625,0.14285714285714285,0.15000000000000002,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,False,1,0.0,0.3612903225806451,0.08333333333333333,0.125,0.38461538461538464,0.29333333333333333,0.0,0.0,0.2,0.1,0.18181818181818182,0.0,0.0,0.17391304347826086,0.31719993051936735,0.21038961038961013,0.4268204758471521,0.0,0.1875,0.4375,0.21428571428571427,0.48750000000000004,0.0,0.0,0.2,0.5,0.36363636363636365,0.07692307692307693,0.0,0.55
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,False,0,0.0,0.42211981566820267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4809796769150596,0.6709956709956706,0.4268204758471521,0.0,0.0625,0.1875,0.07142857142857142,0.1375,0.0,0.0,0.0,0.1,0.09090909090909091,0.15384615384615385,0.0,0.2
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,False,1,0.0,0.09516129032258058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3581448671182903,0.3911283521673128,0.4268204758471521,0.14285714285714285,0.0,0.0,0.07142857142857142,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,False,0,0.3333333333333333,0.4493882091212458,0.0,0.1875,0.23076923076923078,0.16,0.0625,0.0,0.0,0.1,0.18181818181818182,0.09090909090909091,0.0,0.17391304347826086,0.5275080139592911,0.6859504132231407,0.33560480963788164,0.0,0.0625,0.4375,0.21428571428571427,0.325,0.0625,0.0,0.4,0.30000000000000004,0.09090909090909091,0.15384615384615385,0.0,0.4
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,False,0,0.0,0.2360531309297912,0.25,0.25,0.5384615384615385,0.5333333333333333,0.0,0.0,0.4,0.4,0.09090909090909091,0.09090909090909091,0.5,0.3913043478260869,0.5230463925988849,0.4305694305694301,0.4268204758471521,0.2857142857142857,0.0,0.3125,0.3571428571428571,0.48750000000000004,0.0625,0.0,0.2,0.30000000000000004,0.18181818181818182,0.3076923076923077,0.0,0.5
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,False,0,0.0,0.4493882091212458,0.16666666666666666,0.125,0.07692307692307693,0.13333333333333333,0.0,0.0,0.0,0.2,0.09090909090909091,0.09090909090909091,0.0,0.17391304347826086,0.4809796769150596,0.5876178615904641,0.5515713134568894,0.0,0.125,0.125,0.14285714285714285,0.1375,0.0,0.0,0.0,0.1,0.2727272727272727,0.0,0.0,0.2
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,False,0,0.0,0.044976958525345556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31719993051936735,0.26961038961038897,0.4268204758471521,0.0,0.0625,0.0625,0.21428571428571427,0.17500000000000002,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.15000000000000002
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,False,0,0.0,0.4322580645161289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1601424871473789,0.19713122698197294,0.3137130497476568,0.0,0.0625,0.0625,0.07142857142857142,0.08750000000000001,0.0,0.0,0.0,0.1,0.0,0.07692307692307693,0.0,0.1
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,False,0,0.16666666666666666,0.278876170655567,0.0,0.0625,0.15384615384615385,0.09333333333333334,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.043478260869565216,0.43772798332464813,0.4670129870129869,0.4268204758471521,0.14285714285714285,0.0,0.1875,0.2857142857142857,0.3375,0.0625,0.0,0.2,0.30000000000000004,0.0,0.15384615384615385,0.0,0.30000000000000004
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,False,1,0.16666666666666666,0.4923076923076921,0.0,0.0,0.07692307692307693,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4809796769150596,0.5449485579355704,0.4798395818312906,0.14285714285714285,0.0,0.0625,0.14285714285714285,0.1125,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.05
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,False,0,0.0,0.6767025089605735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6144957745202433,0.5876178615904641,0.4268204758471521,0.0,0.0625,0.0625,0.0,0.025,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.05
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,False,0,0.16666666666666666,0.5209677419354838,0.0,0.125,0.15384615384615385,0.18666666666666668,0.0,0.0,0.0,0.2,0.0,0.09090909090909091,0.0,0.13043478260869565,0.43581982037212974,0.46419294990723525,0.4268204758471521,0.0,0.0625,0.375,0.21428571428571427,0.36250000000000004,0.0,0.0,0.0,0.30000000000000004,0.36363636363636365,0.0,0.0,0.35000000000000003
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,False,1,0.0,0.394044665012407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4809796769150596,0.5824175824175817,0.1723287671232876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,True,1,0.0,0.3612903225806451,0.16666666666666666,0.125,0.15384615384615385,0.18666666666666668,0.0,0.0,0.2,0.0,0.36363636363636365,0.0,0.0,0.21739130434782608,0.3944762897342362,0.5064935064935061,0.4268204758471521,0.0,0.3125,0.3125,0.2857142857142857,0.6000000000000001,0.25,0.0,0.6000000000000001,0.30000000000000004,0.5454545454545454,0.0,0.0,0.6000000000000001
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,False,1,0.0,0.5741935483870967,0.16666666666666666,0.125,0.0,0.08,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.08695652173913043,0.386491361686776,0.4609390609390607,0.4268204758471521,0.0,0.1875,0.1875,0.07142857142857142,0.15000000000000002,0.0625,0.0,0.0,0.1,0.0,0.15384615384615385,0.0,0.15000000000000002
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,False,1,0.3333333333333333,0.2639631336405529,0.0,0.375,0.5384615384615385,0.4666666666666667,0.0,0.0,0.2,0.2,0.36363636363636365,0.09090909090909091,0.5,0.3913043478260869,0.353026750043425,0.3485714285714283,0.4268204758471521,0.14285714285714285,0.0,0.4375,0.5714285714285714,0.6125,0.0,0.0,0.0,0.2,0.8181818181818182,0.15384615384615385,0.0,0.65
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,False,1,0.0,0.1609108159392788,0.08333333333333333,0.1875,0.15384615384615385,0.18666666666666668,0.0,0.0,0.0,0.2,0.18181818181818182,0.09090909090909091,0.0,0.21739130434782608,0.4809796769150596,0.5064935064935061,0.4268204758471521,0.2857142857142857,0.0,0.125,0.42857142857142855,0.2625,0.0,0.0,0.0,0.1,0.2727272727272727,0.0,0.0,0.2
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,False,0,0.0,0.6888337468982629,0.16666666666666666,0.125,0.0,0.05333333333333334,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.08695652173913043,0.386491361686776,0.37585943468296357,0.4268204758471521,0.14285714285714285,0.0,0.0625,0.14285714285714285,0.0625,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.05
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,False,0,0.0,0.7516129032258062,0.08333333333333333,0.1875,0.6153846153846154,0.52,0.0625,0.0,0.2,0.2,0.2727272727272727,0.36363636363636365,0.0,0.43478260869565216,0.39908980371721325,0.5064935064935061,0.4268204758471521,0.0,0.25,0.25,0.14285714285714285,0.125,0.0,0.0,0.0,0.0,0.18181818181818182,0.23076923076923078,0.0,0.25
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,False,1,0.3333333333333333,0.3612903225806451,0.0,0.1875,0.3076923076923077,0.3866666666666667,0.0,0.0,0.0,0.4,0.09090909090909091,0.09090909090909091,0.0,0.2608695652173913,0.6164592465438492,0.7210615471485036,0.5636439751610576,0.14285714285714285,0.0,0.1875,0.6428571428571428,0.6375000000000001,0.0625,0.0,0.4,0.4,0.36363636363636365,0.0,0.5,0.55
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,False,0,0.16666666666666666,0.3612903225806451,0.0,0.0,0.07692307692307693,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3214539499062683,0.46753246753246724,0.3235011923908824,0.14285714285714285,0.0,0.0625,0.21428571428571427,0.125,0.0,0.0,0.0,0.1,0.09090909090909091,0.0,0.0,0.1
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,False,0,0.0,0.33381893860561906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3850149817613344,0.4609390609390607,0.4268204758471521,0.0,0.0625,0.125,0.14285714285714285,0.2,0.0,0.0,0.0,0.30000000000000004,0.0,0.07692307692307693,0.0,0.2
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,False,1,0.16666666666666666,0.21100569259962043,0.0,0.0625,0.07692307692307693,0.08,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.043478260869565216,0.34550010728627,0.3777526821005077,0.23180767222733256,0.14285714285714285,0.0,0.1875,0.07142857142857142,0.1625,0.125,0.0,0.2,0.1,0.09090909090909091,0.0,0.0,0.15000000000000002
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,False,0,0.3333333333333333,0.47483870967741926,0.0,0.0625,0.23076923076923078,0.17333333333333334,0.125,0.0,0.0,0.1,0.0,0.0,0.0,0.043478260869565216,0.3944762897342362,0.42753246753246676,0.33560480963788164,0.0,0.0625,0.25,0.2857142857142857,0.4375,0.0,0.5,0.2,0.4,0.4545454545454546,0.0,0.0,0.55
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,False,0,0.0,0.5668520578420467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2789487397493211,0.149741824440619,0.1723287671232876,0.0,0.125,0.125,0.0,0.05,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.5,0.1
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,False,0,0.0,0.19646201873048896,0.08333333333333333,0.0625,0.15384615384615385,0.10666666666666667,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.043478260869565216,0.4809796769150596,0.5064935064935061,0.4268204758471521,0.14285714285714285,0.0,0.0625,0.07142857142857142,0.0625,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.05
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,False,1,0.3333333333333333,0.2882949308755759,0.0,0.125,0.38461538461538464,0.25333333333333335,0.0625,0.0,0.2,0.0,0.18181818181818182,0.0,0.0,0.13043478260869565,0.5275080139592911,0.6410861865407314,0.4268204758471521,0.14285714285714285,0.0,0.1875,0.07142857142857142,0.15000000000000002,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.15000000000000002
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,False,0,0.0,0.28145161290322573,0.25,0.1875,0.23076923076923078,0.14666666666666667,0.0625,0.0,0.2,0.0,0.09090909090909091,0.18181818181818182,0.0,0.17391304347826086,0.3493709521328068,0.5899030546917867,0.4268204758471521,0.0,0.125,0.3125,0.2857142857142857,0.42500000000000004,0.0,0.0,0.2,0.7000000000000001,0.18181818181818182,0.0,0.0,0.5
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,False,0,0.0,0.4493882091212458,0.16666666666666666,0.125,0.15384615384615385,0.13333333333333333,0.0,0.0,0.0,0.1,0.09090909090909091,0.0,0.0,0.08695652173913043,0.6089326037866942,0.4285714285714284,0.3020696382374146,0.0,0.125,0.125,0.0,0.0625,0.0625,0.0,0.0,0.1,0.0,0.07692307692307693,0.0,0.1
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,False,0,0.0,0.1609108159392788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6205646880477516,0.6832719519286679,0.3020696382374146,0.0,0.0625,0.125,0.14285714285714285,0.1875,0.0,0.0,0.4,0.1,0.0,0.0,0.0,0.15000000000000002
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,False,0,0.0,0.3612903225806451,0.08333333333333333,0.0625,0.15384615384615385,0.09333333333333334,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.08695652173913043,0.43772798332464813,0.31168831168831135,0.4268204758471521,0.14285714285714285,0.0,0.1875,0.14285714285714285,0.1375,0.0,0.0,0.0,0.1,0.09090909090909091,0.07692307692307693,0.0,0.15000000000000002
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,False,1,0.16666666666666666,0.21446051167964397,0.0,0.0,0.07692307692307693,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5254850427834543,0.5064935064935061,0.4268204758471521,0.2857142857142857,0.0,0.0625,0.14285714285714285,0.08750000000000001,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.05
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,False,0,0.0,0.7870967741935483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4809796769150596,0.5064935064935061,0.48500330820285953,0.14285714285714285,0.0,0.0,0.07142857142857142,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,False,1,0.0,0.39535483870967736,0.3333333333333333,0.25,0.15384615384615385,0.3066666666666667,0.0,0.0,0.0,0.30000000000000004,0.36363636363636365,0.09090909090909091,0.0,0.34782608695652173,0.21394748170469224,0.3795918367346931,0.4268204758471521,0.0,0.0625,0.25,0.14285714285714285,0.225,0.0625,0.0,0.2,0.1,0.18181818181818182,0.15384615384615385,0.0,0.30000000000000004
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,False,0,0.0,0.14838709677419348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3944762897342362,0.31168831168831135,0.4268204758471521,0.0,0.4375,0.4375,0.07142857142857142,0.2625,0.0625,0.0,0.2,0.2,0.18181818181818182,0.3076923076923077,0.5,0.5
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,False,0,0.16666666666666666,0.19096774193548383,0.0,0.1875,0.07692307692307693,0.10666666666666667,0.0,0.0,0.0,0.0,0.18181818181818182,0.09090909090909091,0.0,0.13043478260869565,0.6089326037866942,0.7065637065637063,0.4268204758471521,0.42857142857142855,0.0,0.25,0.6428571428571428,0.5125000000000001,0.0,0.0,0.4,0.30000000000000004,0.36363636363636365,0.0,0.0,0.45
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,False,1,0.0,0.23027295285359795,0.16666666666666666,0.125,0.15384615384615385,0.17333333333333334,0.0,0.5,0.0,0.0,0.18181818181818182,0.0,0.0,0.13043478260869565,0.3979831838091341,0.284415584415584,0.46805755827925966,0.0,0.125,0.125,0.0,0.025,0.0,0.0,0.0,0.0,0.09090909090909091,0.07692307692307693,0.0,0.1
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,False,1,0.16666666666666666,0.2666666666666666,0.0,0.0625,0.3076923076923077,0.2,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.043478260869565216,0.39684624554741,0.3896103896103891,0.4268204758471521,0.14285714285714285,0.0,0.1875,0.2857142857142857,0.25,0.0,0.0,0.2,0.0,0.2727272727272727,0.15384615384615385,0.0,0.30000000000000004
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,False,0,0.0,0.4677419354838709,0.16666666666666666,0.125,0.0,0.02666666666666667,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.08695652173913043,0.3029582134414812,0.37585943468296357,0.3220913776068788,0.0,0.1875,0.1875,0.07142857142857142,0.17500000000000002,0.0,0.0,0.0,0.2,0.09090909090909091,0.07692307692307693,0.0,0.2
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,False,1,0.0,0.22822580645161283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5726474454201109,0.5506881178522969,0.4268204758471521,0.0,0.0625,0.0625,0.14285714285714285,0.1125,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.05
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,False,1,0.3333333333333333,0.39065628476084535,0.0,0.1875,0.23076923076923078,0.13333333333333333,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.13043478260869565,0.5230463925988849,0.5876178615904641,0.5796683489545782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,False,0,0.16666666666666666,0.15572858731924355,0.0,0.0,0.07692307692307693,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29764413990495653,0.3739096724171347,0.4268204758471521,0.2857142857142857,0.0,0.0,0.14285714285714285,0.07500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,False,0,0.16666666666666666,0.20161290322580638,0.0,0.0625,0.15384615384615385,0.09333333333333334,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.043478260869565216,0.5254850427834543,0.6781479390175038,0.4268204758471521,0.14285714285714285,0.0,0.0625,0.07142857142857142,0.07500000000000001,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.05
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,False,0,0.0,0.30634755463059304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5275080139592911,0.5948827292110868,0.4268204758471521,0.0,0.125,0.1875,0.21428571428571427,0.275,0.0,0.0,0.2,0.30000000000000004,0.0,0.15384615384615385,0.0,0.30000000000000004
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,False,1,0.16666666666666666,0.3612903225806451,0.0,0.0,0.07692307692307693,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6515835794105724,0.7433766233766232,0.28888459035996283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,True,1,0.0,0.33192436040044493,0.25,0.1875,0.07692307692307693,0.13333333333333333,0.0,0.0,0.0,0.1,0.2727272727272727,0.09090909090909091,0.0,0.21739130434782608,0.5740363510035209,0.6887112887112883,0.5315495740874256,0.0,0.3125,0.3125,0.14285714285714285,0.28750000000000003,0.125,0.5,0.0,0.30000000000000004,0.0,0.07692307692307693,0.0,0.25
